Date,Store_ID,City,Product_ID,Product_Name,Category,Units_Sold,Price,Discount,Holiday,Season,Weather,Customer_Footfall,Marketing_Spend,Competitor_Price,Inventory_Level,Profit
2024-09-02,S103,Lucknow,P3378,Chair,Home,131,5970.69,1,No,Autumn,Cloudy,61,2188.29,5687.84,4575,134012.9
2024-11-06,S114,Delhi,P7368,Table,Home,198,7686.72,32,No,Winter,Stormy,923,10924.33,11315.75,3023,442931.88
2025-06-22,S104,Hyderabad,P8543,T-Shirt,Fashion,132,1036.48,18,No,Monsoon,Stormy,1073,3468.42,1335.07,3064,33147.78
2024-04-16,S100,Lucknow,P4082,Dumbbell,Sports,187,8429.76,4,No,Spring,Stormy,1165,47424.26,8483.87,212,305726.86
2025-06-20,S102,Bangalore,P1769,Sofa,Home,262,5503.73,17,Yes,Monsoon,Stormy,710,25675.44,5682.58,4572,454401.58
2025-10-08,S109,Mumbai,P8476,Tennis Racket,Sports,331,764.4,35,No,Autumn,Sunny,1137,11394.27,1196.73,135,46679.16
2025-06-27,S114,Jaipur,P5451,Football,Sports,78,5858.4,20,No,Monsoon,Stormy,987,45883.32,7618.27,3269,191926.83
2025-05-31,S100,Kolkata,P5876,Curtains,Home,69,11962.8,40,No,Summer,Cloudy,505,32376.92,20124.65,4652,261217.03
2025-10-19,S110,Hyderabad,P3076,Chair,Home,182,14160.58,18,No,Autumn,Sunny,733,39539.45,16336.65,4527,1083648.04
2025-03-26,S106,Mumbai,P2956,Milk,Grocery,199,312.9,30,No,Spring,Cloudy,566,13066.34,491.93,4169,19621.93
2024-02-09,S111,Lucknow,P8122,Curtains,Home,57,11122.0,0,No,Winter,Stormy,1116,14437.85,12508.35,2173,222127.39
2025-02-20,S112,Bangalore,P8959,Smartwatch,Electronics,220,43186.2,40,Yes,Winter,Rainy,697,45244.98,75518.02,2563,2028698.0
2024-06-27,S119,Bangalore,P1898,Tennis Racket,Sports,119,5023.96,39,No,Monsoon,Cloudy,139,22239.28,7058.59,2675,228200.19
2024-08-26,S117,Kolkata,P4582,Tennis Racket,Sports,212,9351.54,34,No,Monsoon,Stormy,332,8601.63,14793.42,2171,452229.74
2025-02-26,S113,Mumbai,P6904,Smartphone,Electronics,462,37451.7,35,Yes,Winter,Sunny,1195,45781.87,52445.71,748,5655805.33
2025-10-03,S111,Delhi,P1856,Chair,Home,174,12318.86,18,No,Autumn,Stormy,124,29688.09,14725.27,2432,460941.84
2024-03-26,S100,Delhi,P8040,Football,Sports,276,4393.19,21,Yes,Spring,Cloudy,559,2898.45,4887.15,4351,307546.82
2024-11-01,S105,Delhi,P3138,Milk,Grocery,195,848.32,12,No,Winter,Sunny,1072,38912.73,876.75,992,55903.69
2025-02-13,S118,Mumbai,P1968,Headphones,Electronics,183,69524.94,7,No,Winter,Stormy,240,11456.55,84017.3,107,5164966.26
2024-01-23,S113,Chennai,P8510,Jeans,Fashion,139,1668.48,36,No,Winter,Cloudy,897,17583.15,2933.62,3017,84572.78
2025-11-19,S108,Mumbai,P1243,Headphones,Electronics,309,19946.94,22,No,Winter,Rainy,1175,27336.75,25561.74,3042,1731146.86
2024-03-01,S108,Mumbai,P3681,Bread,Grocery,180,781.14,6,No,Spring,Stormy,610,36698.18,711.45,2116,22516.58
2025-05-21,S114,Chennai,P4723,Bread,Grocery,253,466.47,29,No,Summer,Stormy,1071,34968.19,702.62,540,48523.41
2025-02-06,S108,Lucknow,P9354,Table,Home,179,19445.0,0,Yes,Winter,Stormy,972,31763.13,21149.77,710,968695.08
2024-10-25,S105,Lucknow,P5057,Cricket Bat,Sports,185,2462.64,7,No,Autumn,Rainy,1079,7205.72,2533.21,2956,72778.7
2024-07-03,S109,Jaipur,P1028,Football,Sports,131,6327.68,36,No,Monsoon,Sunny,790,38583.93,10862.98,2238,204277.22
2025-01-22,S111,Mumbai,P5699,Jeans,Fashion,183,1897.12,29,No,Winter,Sunny,1102,38836.45,2603.39,1873,121984.9
2024-09-01,S110,Ahmedabad,P6343,Yoga Mat,Sports,159,2047.52,33,No,Autumn,Rainy,200,32221.57,3325.67,1594,131636.29
2025-06-07,S102,Pune,P9122,Bread,Grocery,156,459.37,29,No,Monsoon,Stormy,156,24892.06,621.75,331,18881.8
2024-01-21,S112,Bangalore,P4039,Table,Home,185,8242.96,12,No,Winter,Rainy,925,17400.8,8391.68,4163,569414.97
2025-05-07,S116,Lucknow,P9472,Shoes,Fashion,238,4005.76,12,Yes,Summer,Stormy,449,20051.35,4969.24,4353,349760.11
2025-11-26,S118,Jaipur,P6936,Dress,Fashion,100,1599.78,9,No,Winter,Sunny,256,21551.07,1978.42,957,43036.77
2024-06-18,S115,Chennai,P9095,Sofa,Home,76,10201.32,14,No,Monsoon,Rainy,469,4463.17,12387.25,4803,164446.12
2024-11-01,S115,Pune,P7930,Chair,Home,224,12436.37,3,Yes,Winter,Rainy,280,40328.77,13981.7,455,899113.21
2025-07-30,S111,Jaipur,P1081,Chair,Home,151,4388.58,14,No,Monsoon,Sunny,913,10470.77,5277.62,122,121841.65
2025-01-27,S119,Hyderabad,P8662,Dress,Fashion,126,4075.31,11,No,Winter,Rainy,859,45630.57,4821.22,3997,219253.01
2024-06-16,S108,Hyderabad,P3195,Dumbbell,Sports,49,9127.36,12,No,Monsoon,Sunny,685,43194.65,9749.01,2292,121598.22
2025-11-06,S108,Pune,P3880,Dumbbell,Sports,1888,385.92,36,No,Winter,Rainy,1059,22891.03,632.82,3006,57803.81
2025-11-21,S103,Jaipur,P2452,Jacket,Fashion,354,495.0,34,Yes,Winter,Stormy,977,7398.43,641.76,3009,35291.07
2025-03-15,S102,Lucknow,P8522,Curtains,Home,55,9883.64,17,No,Spring,Rainy,607,49745.49,12867.91,108,137958.12
2025-01-22,S109,Ahmedabad,P7468,Snacks,Grocery,126,876.76,8,No,Winter,Stormy,1032,48733.43,833.95,580,35354.7
2024-01-22,S104,Hyderabad,P5865,T-Shirt,Fashion,313,1395.18,31,Yes,Winter,Sunny,906,42055.0,2226.85,2839,154329.65
2024-10-30,S105,Jaipur,P9040,Football,Sports,200,1852.2,37,Yes,Autumn,Rainy,177,46793.13,3207.32,3195,154300.87
2025-03-18,S112,Mumbai,P1894,Sofa,Home,263,12688.19,21,No,Spring,Sunny,601,6802.26,15868.85,4803,1058095.6
2024-07-26,S103,Lucknow,P7756,Yoga Mat,Sports,58,11182.16,3,No,Monsoon,Stormy,605,31178.49,12660.27,1318,174123.0
2024-08-12,S100,Jaipur,P9471,Sofa,Home,208,13228.72,32,No,Monsoon,Rainy,574,39106.51,19192.94,3403,671472.67
2025-04-02,S108,Jaipur,P1200,Jeans,Fashion,144,2833.14,31,No,Spring,Cloudy,776,1781.81,4490.83,1692,128226.34
2025-11-04,S102,Mumbai,P8308,Snacks,Grocery,177,299.7,10,No,Winter,Rainy,651,37864.6,323.58,1075,16719.63
2024-11-29,S101,Lucknow,P4549,Milk,Grocery,212,586.8,40,No,Winter,Rainy,1010,49186.24,856.47,1924,52016.98
2025-12-27,S107,Kolkata,P1431,Football,Sports,283,3998.94,27,No,Winter,Cloudy,626,30322.83,4754.88,2943,487227.36
2024-08-16,S119,Chennai,P2525,Shoes,Fashion,257,1760.55,3,No,Monsoon,Sunny,1075,42350.62,1774.68,509,91370.26
2024-10-25,S109,Mumbai,P7369,Curtains,Home,32,14822.99,9,No,Autumn,Cloudy,384,48547.11,15845.43,3940,134172.49
2025-06-15,S111,Jaipur,P1190,Jacket,Fashion,89,3100.3,30,No,Monsoon,Rainy,633,49924.79,3809.14,581,118827.83
2025-02-27,S102,Ahmedabad,P8130,Juice,Grocery,234,609.12,19,No,Winter,Stormy,908,13934.45,855.71,2315,27202.13
2024-07-04,S111,Mumbai,P1620,Tennis Racket,Sports,198,3747.09,13,No,Monsoon,Cloudy,324,49182.22,4233.44,4083,164753.57
2024-12-01,S118,Chennai,P9292,Shoes,Fashion,465,1865.71,23,No,Winter,Cloudy,456,35012.11,2245.69,1589,149582.47
2024-12-13,S115,Kolkata,P2632,Yoga Mat,Sports,133,10007.69,23,No,Winter,Cloudy,558,8697.61,14693.48,3954,397613.68
2025-05-21,S107,Mumbai,P3733,Lamp,Home,154,6822.6,17,No,Summer,Rainy,564,35234.79,7223.74,1775,221373.95
2025-08-12,S113,Pune,P1106,Table,Home,189,8214.03,1,No,Monsoon,Sunny,910,35763.42,9184.83,2768,677971.58
2025-06-14,S105,Lucknow,P8796,Rice,Grocery,231,447.37,23,No,Monsoon,Cloudy,1118,22593.59,525.17,1650,19325.57
2025-10-17,S111,Jaipur,P7234,Table,Home,191,8601.12,34,No,Autumn,Rainy,328,21485.19,14031.81,777,320748.07
2025-01-13,S106,Bangalore,P4523,Chair,Home,187,7250.6,30,No,Winter,Cloudy,827,42708.01,10497.27,3552,513992.55
2025-08-27,S118,Jaipur,P9601,Chair,Home,463,11600.16,34,Yes,Monsoon,Sunny,410,35518.28,18391.79,1926,1126188.52
2025-12-05,S111,Hyderabad,P5420,Curtains,Home,188,4955.2,20,No,Winter,Stormy,366,47027.21,5549.56,4537,361774.61
2025-02-21,S108,Chennai,P7334,Dress,Fashion,186,2128.32,4,No,Winter,Stormy,140,45875.58,2172.12,4954,154101.16
2024-12-14,S102,Delhi,P4271,Sofa,Home,309,4268.16,24,No,Winter,Rainy,1107,49996.58,5409.97,2607,445805.33
2024-04-18,S101,Hyderabad,P1204,Table,Home,233,8815.62,26,No,Spring,Rainy,697,31700.9,12579.82,3240,837942.55
2025-07-14,S116,Jaipur,P1027,Tennis Racket,Sports,92,6716.16,1,No,Monsoon,Sunny,237,44335.39,5773.78,914,167600.67
2024-07-28,S112,Delhi,P9377,Shoes,Fashion,88,3167.44,32,No,Monsoon,Cloudy,584,39320.59,4339.39,4097,55154.93
2025-12-28,S115,Ahmedabad,P4664,Table,Home,248,14194.44,19,No,Winter,Rainy,1099,44703.46,18567.18,482,561231.68
2025-01-19,S116,Chennai,P2991,T-Shirt,Fashion,121,538.3,30,No,Winter,Cloudy,997,9140.45,674.76,1971,10463.36
2025-12-09,S114,Chennai,P4558,Chair,Home,244,7325.96,8,Yes,Winter,Sunny,1052,26863.4,7838.23,238,338561.07
2024-11-18,S116,Jaipur,P2300,Football,Sports,126,663.04,26,No,Winter,Rainy,99,42994.74,792.87,2918,15618.78
2025-08-03,S103,Delhi,P4690,Yoga Mat,Sports,86,4979.22,38,No,Monsoon,Rainy,713,4157.34,7782.74,1491,108893.33
2025-11-09,S114,Delhi,P2490,T-Shirt,Fashion,108,329.4,39,No,Winter,Stormy,218,43400.0,497.27,3401,10722.39
2024-06-09,S101,Chennai,P1117,Rice,Grocery,200,642.6,15,Yes,Monsoon,Rainy,792,2333.9,859.13,1635,20275.3
2025-08-13,S108,Kolkata,P5001,Headphones,Electronics,197,7625.08,21,No,Monsoon,Sunny,473,11845.61,8567.82,4947,584476.45
2025-08-23,S104,Chennai,P6069,Headphones,Electronics,166,12755.38,26,No,Monsoon,Stormy,741,12704.12,17565.18,1921,532988.85
2025-01-05,S115,Chennai,P2657,Jeans,Fashion,137,3010.15,35,No,Winter,Cloudy,258,20200.57,4883.39,4098,174129.09
2025-06-15,S107,Mumbai,P6942,Snacks,Grocery,175,168.0,40,No,Monsoon,Cloudy,788,26032.69,294.74,2479,7560.21
2025-05-29,S103,Lucknow,P4499,Smartphone,Electronics,222,25544.5,6,No,Summer,Sunny,881,37462.34,29971.91,1018,1775375.07
2025-08-15,S105,Kolkata,P6805,Curtains,Home,225,3675.6,10,No,Monsoon,Rainy,1105,31737.43,3819.08,1707,266716.69
2025-10-13,S117,Ahmedabad,P3329,T-Shirt,Fashion,92,2475.7,5,No,Autumn,Sunny,515,19789.22,2741.74,1963,69157.03
2024-03-31,S108,Chennai,P2884,Shoes,Fashion,70,2394.4,18,No,Spring,Cloudy,804,18401.39,3320.5,517,43839.74
2025-03-12,S118,Pune,P4207,Snacks,Grocery,181,707.76,28,No,Spring,Rainy,570,10953.3,1021.1,411,37635.54
2024-11-27,S101,Jaipur,P8055,Tablet,Electronics,129,38671.6,12,No,Winter,Stormy,62,22544.82,38834.36,585,2225798.67
2024-06-22,S110,Pune,P4083,T-Shirt,Fashion,311,1124.96,11,Yes,Monsoon,Sunny,759,15659.26,1100.66,3130,154123.53
2025-04-04,S119,Delhi,P5393,Juice,Grocery,386,542.08,12,Yes,Spring,Rainy,482,38001.98,636.51,3426,92508.36
2025-07-10,S105,Lucknow,P8111,Lamp,Home,248,2276.2,24,No,Monsoon,Cloudy,841,14611.04,2913.05,4028,160034.43
2024-06-22,S110,Delhi,P6783,Yoga Mat,Sports,333,2918.4,36,Yes,Monsoon,Rainy,779,23956.85,3897.36,4852,402393.01
2024-12-18,S110,Mumbai,P9662,Milk,Grocery,242,749.0,0,Yes,Winter,Rainy,430,47002.72,787.78,4536,75159.31
2024-05-05,S118,Jaipur,P4042,Tablet,Electronics,317,58838.41,21,No,Summer,Rainy,80,48567.17,74232.91,222,7123129.91
2024-10-23,S100,Mumbai,P8600,Curtains,Home,168,2915.55,7,No,Autumn,Sunny,722,1622.39,3125.23,931,153086.2
2025-05-11,S109,Chennai,P1401,Bread,Grocery,176,652.8,32,No,Summer,Stormy,938,24070.39,975.06,2600,26019.41
2025-05-22,S113,Lucknow,P8566,Juice,Grocery,145,210.6,10,No,Summer,Stormy,497,9202.56,217.47,1970,6815.44
2025-10-11,S119,Mumbai,P6348,Football,Sports,134,10992.36,6,No,Autumn,Cloudy,178,34576.17,11021.1,272,487330.16
2024-08-24,S104,Lucknow,P7302,Dumbbell,Sports,117,816.66,22,No,Monsoon,Sunny,261,24068.77,892.28,2295,30735.51
2024-09-13,S106,Ahmedabad,P1741,Dress,Fashion,50,2009.92,12,No,Autumn,Cloudy,203,10233.67,2530.32,4044,20959.66
2024-05-26,S113,Mumbai,P5701,Laptop,Electronics,307,47130.48,28,Yes,Summer,Rainy,572,23601.9,65095.23,1975,2466655.01
2025-03-03,S109,Ahmedabad,P2600,T-Shirt,Fashion,112,4176.77,11,No,Spring,Stormy,874,12338.32,4886.01,254,88669.7
2025-09-10,S108,Hyderabad,P1742,Cricket Bat,Sports,298,5619.52,32,Yes,Autumn,Sunny,878,19302.59,8099.3,4352,498237.69
2025-11-18,S104,Chennai,P4024,Snacks,Grocery,137,816.0,4,No,Winter,Stormy,470,13852.84,818.77,4565,43010.96
2024-07-25,S102,Chennai,P2534,Cricket Bat,Sports,50,2447.9,9,No,Monsoon,Rainy,1115,37476.87,2292.08,2880,54957.12
2025-06-21,S107,Chennai,P2325,Football,Sports,237,2947.77,37,No,Monsoon,Rainy,1027,10681.83,4946.32,3435,120335.88
2024-05-14,S105,Ahmedabad,P2231,Football,Sports,118,7118.37,37,No,Summer,Rainy,797,34730.38,11417.4,379,255346.22
2025-10-29,S107,Hyderabad,P2190,Yoga Mat,Sports,125,653.38,9,No,Autumn,Stormy,684,30294.55,613.4,1409,14373.86
2025-06-27,S116,Mumbai,P1496,Tablet,Electronics,243,36027.84,4,No,Monsoon,Rainy,1137,26025.7,34639.42,1913,3075718.72
2024-08-16,S101,Jaipur,P8340,Jeans,Fashion,184,1005.42,22,No,Monsoon,Rainy,698,13009.23,1394.95,4933,30723.13
2024-02-13,S114,Bangalore,P7788,Juice,Grocery,25,358.2,10,No,Winter,Rainy,156,41062.32,384.72,4626,2205.15
2025-05-18,S101,Mumbai,P3464,Rice,Grocery,43,292.34,6,No,Summer,Rainy,126,49373.64,283.15,3539,3588.29
2024-12-03,S112,Bangalore,P9921,Shoes,Fashion,111,3428.82,14,No,Winter,Rainy,975,23500.41,3876.03,3507,98123.52
2025-02-21,S117,Lucknow,P7990,Football,Sports,243,8832.64,26,No,Winter,Cloudy,499,47944.08,11632.38,2096,659592.99
2025-01-15,S113,Mumbai,P6792,Yoga Mat,Sports,198,5789.79,31,No,Winter,Cloudy,332,34711.62,7828.57,2878,373490.6
2025-11-28,S116,Hyderabad,P6112,Lamp,Home,104,10958.48,18,No,Winter,Rainy,600,14081.97,11376.83,2978,293890.33
2025-05-05,S116,Bangalore,P9954,Yoga Mat,Sports,265,12350.0,0,No,Summer,Rainy,947,36317.66,11269.34,1425,653860.92
2024-02-01,S109,Hyderabad,P2475,Lamp,Home,158,12911.16,32,No,Winter,Stormy,702,16632.06,16823.18,4392,541782.37
2024-01-04,S115,Jaipur,P4385,Dress,Fashion,107,2181.6,10,No,Winter,Stormy,801,29814.59,2192.47,450,78889.46
2024-11-23,S115,Chennai,P4476,Dumbbell,Sports,188,11471.0,0,No,Winter,Cloudy,857,3906.62,12810.25,2676,631844.24
2024-10-17,S103,Delhi,P1108,Dumbbell,Sports,132,13081.38,7,No,Autumn,Stormy,186,33339.58,12773.39,749,580979.82
2025-12-10,S105,Chennai,P7170,Bread,Grocery,314,497.64,13,Yes,Winter,Rainy,842,43473.63,653.53,2788,51884.28
2025-07-23,S106,Chennai,P1350,Shoes,Fashion,193,1882.8,10,No,Monsoon,Cloudy,941,29830.89,2014.91,511,107499.53
2025-06-13,S117,Delhi,P5737,Rice,Grocery,294,320.93,33,Yes,Monsoon,Stormy,582,17348.57,427.0,3297,17929.64
2024-06-17,S105,Lucknow,P5771,T-Shirt,Fashion,27,1992.32,12,No,Monsoon,Cloudy,712,17187.59,2222.93,4987,9364.84
2024-12-16,S112,Kolkata,P3148,Dumbbell,Sports,509,5745.48,22,Yes,Winter,Stormy,1129,48785.11,7237.97,703,469449.98
2024-04-11,S107,Kolkata,P8917,Curtains,Home,175,8087.94,37,No,Spring,Rainy,313,36256.15,11423.0,3237,603140.58
2024-11-17,S110,Ahmedabad,P3165,Football,Sports,181,11362.23,1,No,Winter,Rainy,1152,35538.29,12797.09,2375,354285.1
2025-01-21,S118,Ahmedabad,P5568,Sofa,Home,431,9477.15,31,Yes,Winter,Cloudy,1168,26524.41,15140.83,4876,899427.84
2024-08-25,S118,Mumbai,P9834,Rice,Grocery,194,395.28,39,No,Monsoon,Cloudy,158,34662.94,704.37,2233,30223.03
2024-05-21,S111,Chennai,P3466,Bread,Grocery,195,90.85,21,No,Summer,Cloudy,992,41533.52,103.38,3993,6284.1
2025-09-20,S107,Lucknow,P7255,Tablet,Electronics,215,3870.75,35,No,Autumn,Sunny,517,16393.16,5996.44,1043,234726.27
2025-07-01,S115,Ahmedabad,P8695,Chair,Home,248,4435.31,39,No,Monsoon,Rainy,405,49271.29,7039.11,3801,239835.37
2024-09-07,S102,Ahmedabad,P9499,Chair,Home,233,10307.52,28,No,Autumn,Stormy,193,20783.96,13166.85,1955,931147.14
2024-09-04,S100,Hyderabad,P3127,Shoes,Fashion,324,2881.64,39,No,Autumn,Cloudy,874,20428.84,5162.14,2367,411651.98
2025-02-07,S109,Chennai,P6512,Jacket,Fashion,310,954.95,29,Yes,Winter,Stormy,398,3371.44,1361.49,357,56480.11
2024-09-17,S116,Bangalore,P1386,Football,Sports,410,11069.4,24,Yes,Autumn,Cloudy,103,15152.93,13930.96,4397,1227195.63
2024-03-22,S119,Bangalore,P2465,Jeans,Fashion,197,1318.87,17,No,Spring,Sunny,691,32225.95,1506.56,2286,54442.89
2025-06-13,S113,Mumbai,P8357,Shoes,Fashion,56,1798.6,15,No,Monsoon,Cloudy,942,46993.7,2189.35,1367,28663.02
2024-11-24,S114,Kolkata,P7785,Chair,Home,82,13995.84,4,No,Winter,Sunny,487,4812.85,13734.53,4088,286329.65
2025-01-12,S104,Hyderabad,P7053,Snacks,Grocery,262,474.33,3,No,Winter,Rainy,1159,14741.88,559.24,3827,46218.57
2024-03-18,S119,Jaipur,P9358,Cricket Bat,Sports,194,11103.45,21,No,Spring,Rainy,745,43947.86,14647.94,1575,888313.26
2025-11-15,S113,Delhi,P2387,Sofa,Home,192,12557.84,21,No,Winter,Sunny,551,37209.64,14738.68,455,637661.84
2024-11-20,S100,Pune,P5266,Cricket Bat,Sports,399,10869.68,17,Yes,Winter,Stormy,769,4825.91,11365.19,289,1112855.16
2025-10-01,S111,Lucknow,P8202,Table,Home,138,961.62,7,No,Autumn,Cloudy,1145,14370.71,974.87,4981,24203.63
2025-07-14,S100,Pune,P2002,Rice,Grocery,239,155.2,3,No,Monsoon,Stormy,1197,25328.99,136.72,2903,10217.26
2024-09-02,S108,Hyderabad,P3606,Dress,Fashion,141,1281.28,23,No,Autumn,Cloudy,759,47028.14,1776.23,3234,64954.67
2025-01-28,S111,Ahmedabad,P4759,Cricket Bat,Sports,223,619.29,37,No,Winter,Cloudy,212,48583.54,984.35,2995,43920.85
2025-06-26,S100,Lucknow,P3950,Snacks,Grocery,181,587.84,12,No,Monsoon,Sunny,195,28481.87,680.52,3060,27341.18
2025-11-27,S116,Chennai,P8387,Chair,Home,166,11797.6,20,No,Winter,Stormy,1007,1173.67,13460.47,1382,329426.41
2025-06-03,S114,Pune,P6377,Dumbbell,Sports,111,735.54,31,No,Monsoon,Cloudy,309,3236.64,1034.14,4895,12715.25
2024-01-22,S112,Chennai,P8864,Yoga Mat,Sports,366,1071.98,9,Yes,Winter,Cloudy,573,41410.0,1276.61,206,148832.77
2025-05-10,S102,Jaipur,P2979,Football,Sports,262,9680.25,25,No,Summer,Stormy,418,30910.78,14728.43,689,435359.67
2024-03-25,S112,Kolkata,P8920,Lamp,Home,2510,15428.4,22,No,Spring,Rainy,957,17740.92,18988.81,304,5462621.86
2025-10-12,S116,Hyderabad,P6415,T-Shirt,Fashion,329,846.72,4,Yes,Autumn,Stormy,823,35855.76,820.56,408,58261.84
2025-11-10,S107,Mumbai,P3298,Curtains,Home,110,9116.52,16,No,Winter,Cloudy,1021,6668.38,10464.83,3323,314617.48
2025-05-18,S114,Jaipur,P3695,Tennis Racket,Sports,311,2382.38,2,No,Summer,Sunny,990,8886.11,2509.82,4226,195457.73
2025-06-29,S101,Mumbai,P1998,Headphones,Electronics,252,36645.27,27,No,Monsoon,Cloudy,1154,31859.93,49514.43,3087,1699907.31
2024-08-18,S112,Ahmedabad,P5579,Juice,Grocery,159,568.89,37,No,Monsoon,Rainy,1039,26933.43,913.82,3394,26103.61
2024-08-07,S106,Chennai,P5321,T-Shirt,Fashion,245,1887.48,2,Yes,Monsoon,Sunny,98,8541.82,2187.72,3938,171762.55
2025-12-26,S119,Kolkata,P7953,Rice,Grocery,69,180.48,6,No,Winter,Stormy,338,41189.56,199.76,531,2455.68
2024-06-16,S102,Ahmedabad,P4688,Shoes,Fashion,227,620.76,16,No,Monsoon,Sunny,1146,44562.31,742.44,3616,58874.06
2025-05-29,S100,Chennai,P1984,Milk,Grocery,152,687.24,8,No,Summer,Sunny,254,7543.38,658.93,3415,43694.68
2024-04-07,S114,Kolkata,P7020,Table,Home,283,4191.6,30,No,Spring,Rainy,974,6612.75,5112.25,153,304344.99
2024-11-10,S103,Chennai,P6733,Table,Home,137,17294.64,12,No,Winter,Stormy,647,48873.26,18726.12,2701,750431.74
2025-08-19,S118,Ahmedabad,P7126,Table,Home,37,11730.4,14,No,Monsoon,Rainy,560,33172.77,14620.44,346,107244.92
2025-09-21,S111,Delhi,P6753,Chair,Home,171,7129.4,14,No,Autumn,Sunny,678,24895.54,8268.38,2858,395522.52
2025-01-05,S119,Pune,P9275,Jeans,Fashion,175,787.5,37,No,Winter,Sunny,939,10074.02,1338.17,4268,45577.13
2024-07-16,S100,Lucknow,P6756,Football,Sports,264,3134.91,17,No,Monsoon,Rainy,884,13234.25,3703.48,601,262455.5
2024-09-11,S109,Ahmedabad,P5269,Jacket,Fashion,147,3737.44,6,No,Autumn,Stormy,644,12829.24,4115.84,2443,197551.06
2024-07-24,S104,Kolkata,P5945,Cricket Bat,Sports,180,7949.77,21,No,Monsoon,Sunny,911,33928.86,10244.59,4926,494346.38
2024-06-07,S112,Bangalore,P4370,Curtains,Home,209,4780.45,33,No,Monsoon,Sunny,317,33849.8,8100.35,4690,155021.52
2024-01-08,S108,Mumbai,P5133,Dumbbell,Sports,101,10870.46,11,No,Winter,Rainy,671,20645.84,12620.2,4327,358286.36
2025-05-03,S111,Mumbai,P5055,Chair,Home,121,15305.6,20,No,Summer,Cloudy,980,2429.09,19856.22,2779,820606.38
2025-03-26,S108,Pune,P8941,Football,Sports,143,5380.1,33,No,Spring,Cloudy,285,12066.4,8431.07,1074,245645.36
2024-08-28,S106,Pune,P9858,Yoga Mat,Sports,233,5921.12,8,No,Monsoon,Cloudy,1158,27300.8,6217.63,226,256626.87
2024-11-12,S103,Ahmedabad,P6102,Lamp,Home,76,9010.84,6,No,Winter,Sunny,116,33052.03,8990.43,3888,191441.31
2024-03-22,S105,Lucknow,P6134,Cricket Bat,Sports,145,12133.0,0,No,Spring,Sunny,325,23475.59,10580.53,3724,423649.43
2025-01-29,S116,Pune,P1073,Dress,Fashion,115,2683.52,36,No,Winter,Cloudy,78,45695.11,3566.56,1675,83776.83
2025-08-02,S101,Kolkata,P7374,Rice,Grocery,303,53.12,36,No,Monsoon,Rainy,1001,21618.31,78.57,3507,2577.65
2024-06-21,S107,Jaipur,P7877,Lamp,Home,246,1438.0,0,No,Monsoon,Cloudy,1163,2260.5,1597.11,4406,157753.03
2024-01-01,S100,Pune,P9815,Shoes,Fashion,98,3481.8,30,No,Winter,Rainy,366,3504.69,5355.64,1661,147260.73
2024-03-05,S113,Lucknow,P4359,Jeans,Fashion,168,3348.0,7,No,Spring,Cloudy,601,4385.63,3979.32,655,85696.86
2024-01-03,S104,Ahmedabad,P3730,Dress,Fashion,131,1537.29,13,No,Winter,Cloudy,1151,38676.63,1627.96,4882,78526.06
2025-10-14,S117,Ahmedabad,P6305,Juice,Grocery,132,89.44,14,No,Autumn,Rainy,786,18798.89,104.76,2954,2152.62
2024-09-25,S112,Hyderabad,P2596,Tennis Racket,Sports,170,4988.8,20,No,Autumn,Stormy,798,11189.86,6606.79,1325,277484.87
2025-08-22,S119,Delhi,P2056,Yoga Mat,Sports,177,9698.4,10,No,Monsoon,Sunny,433,23745.87,11683.61,4261,421139.72
2024-10-08,S110,Chennai,P2163,Football,Sports,222,7395.3,17,No,Autumn,Cloudy,1106,15741.73,9547.98,2315,717647.94
2024-06-27,S113,Bangalore,P7518,Tennis Racket,Sports,136,7637.09,11,No,Monsoon,Sunny,164,28314.93,8998.04,3012,217440.41
2025-05-24,S109,Hyderabad,P6267,Snacks,Grocery,245,298.76,23,No,Summer,Stormy,1074,2200.07,409.83,2299,32906.75
2025-10-30,S117,Mumbai,P7228,Jeans,Fashion,167,1670.18,39,No,Autumn,Cloudy,1040,34240.81,2331.13,2925,92617.1
2024-05-22,S109,Chennai,P6890,Chair,Home,428,5101.22,18,Yes,Summer,Stormy,1042,15153.41,6008.87,545,764184.21
2025-07-03,S119,Delhi,P1930,Football,Sports,70,7810.71,29,No,Monsoon,Cloudy,214,25739.61,12057.0,1202,220303.69
2025-07-31,S115,Pune,P4519,Table,Home,222,13052.52,22,No,Monsoon,Stormy,787,36655.73,15966.14,2818,819357.74
2025-07-07,S111,Delhi,P5380,Curtains,Home,138,4873.5,25,No,Monsoon,Cloudy,1094,24175.77,5960.29,520,231553.06
2024-09-28,S110,Hyderabad,P8286,Jacket,Fashion,483,2016.0,40,Yes,Autumn,Cloudy,639,23300.95,3144.94,1068,329545.31
2025-01-29,S106,Hyderabad,P8002,Chair,Home,187,2961.94,6,No,Winter,Stormy,297,10693.35,3288.01,3081,146750.06
2024-10-13,S105,Bangalore,P2690,Tennis Racket,Sports,115,5021.76,4,No,Autumn,Stormy,996,36221.23,4573.43,147,183388.22
2024-10-28,S106,Kolkata,P9937,Tablet,Electronics,140,5011.14,6,No,Autumn,Cloudy,507,34538.14,5448.46,2322,262475.85
2025-10-13,S109,Ahmedabad,P9736,Sofa,Home,245,2202.0,40,No,Autumn,Sunny,1128,33599.82,4006.0,3238,133702.72
