Transaction_ID,Date,Customer_ID,Product_ID,Amount,Payment_Method,Quantity,Store_ID
TXN1001565,2025-07-21,CUST105827,P8698,83419.08,Credit Card,2,S101
TXN1001566,2024-06-19,CUST100598,P3168,407003.34,Net Banking,9,S112
TXN1001567,2025-02-15,CUST105709,P4955,224407.87,UPI,5,S110
TXN1001568,2025-08-28,CUST104986,P2765,47500.96,UPI,1,S111
TXN1001569,2025-10-07,CUST103684,P8138,183494.06,Cash,5,S104
TXN1001570,2025-08-26,CUST104172,P2372,89079.33,UPI,3,S118
TXN1001571,2025-04-09,CUST103107,P6250,289235.25,Credit Card,8,S116
TXN1001572,2024-04-09,CUST101902,P5871,226001.23,Debit Card,8,S101
TXN1001573,2025-08-16,CUST104163,P7990,79985.29,Debit Card,5,S112
TXN1001574,2024-05-26,CUST100343,P4451,201595.64,Net Banking,7,S108
TXN1001575,2024-04-11,CUST102845,P5666,41295.12,UPI,3,S109
TXN1001576,2024-06-22,CUST102363,P5250,333550.37,UPI,10,S107
TXN1001577,2024-07-30,CUST104523,P9334,135410.43,UPI,3,S119
TXN1001578,2025-07-06,CUST104406,P4197,18540.07,Cash,1,S100
TXN1001579,2025-08-07,CUST103493,P8288,133358.26,Credit Card,9,S114
TXN1001580,2025-12-24,CUST100982,P8281,31041.54,Cash,7,S108
TXN1001581,2024-10-12,CUST105993,P2908,218372.06,UPI,6,S107
TXN1001582,2025-06-03,CUST102747,P5523,269094.93,Wallet,8,S116
TXN1001583,2025-12-05,CUST102578,P1628,111612.25,UPI,7,S116
TXN1001584,2025-11-07,CUST105128,P1583,29358.53,Credit Card,1,S104
TXN1001585,2024-08-13,CUST105516,P4205,121384.54,Cash,5,S104
TXN1001586,2025-05-23,CUST102315,P3159,190186.22,Wallet,4,S102
TXN1001587,2024-08-07,CUST100026,P8115,61199.48,Cash,2,S117
TXN1001588,2024-02-09,CUST103425,P5310,118123.18,Cash,10,S118
TXN1001589,2025-06-27,CUST105381,P3950,167159.96,Credit Card,5,S109
TXN1001590,2025-10-07,CUST103212,P6851,44253.07,Cash,9,S109
TXN1001591,2024-10-21,CUST103437,P8326,35276.26,Credit Card,6,S113
TXN1001592,2024-11-22,CUST105411,P2860,211622.75,Wallet,6,S112
TXN1001593,2025-05-10,CUST104007,P7750,53877.6,UPI,4,S109
TXN1001594,2025-02-22,CUST100498,P6295,103101.66,Wallet,5,S110
TXN1001595,2025-03-11,CUST103265,P5271,36436.52,Debit Card,1,S115
TXN1001596,2024-02-16,CUST102527,P8334,306554.76,Credit Card,7,S118
TXN1001597,2025-10-02,CUST100903,P6401,3282.01,Net Banking,3,S117
TXN1001598,2025-01-23,CUST100739,P6460,196686.52,Net Banking,6,S102
TXN1001599,2025-01-05,CUST104386,P4251,129000.51,Net Banking,3,S112
TXN1001600,2024-06-14,CUST103062,P6431,256853.69,Credit Card,7,S117
TXN1001601,2024-02-06,CUST100164,P9627,79176.08,Net Banking,2,S112
TXN1001602,2024-10-16,CUST102469,P1397,7142.09,Wallet,4,S107
TXN1001603,2025-01-21,CUST105368,P7565,129338.96,Wallet,3,S108
TXN1001604,2025-05-31,CUST105915,P7805,30283.11,UPI,1,S117
TXN1001605,2025-08-25,CUST103204,P4183,213151.2,Debit Card,10,S110
TXN1001606,2024-11-05,CUST102245,P8518,193864.77,UPI,4,S108
TXN1001607,2025-01-20,CUST102385,P8037,56187.43,Credit Card,2,S113
TXN1001608,2025-12-20,CUST104368,P9300,198633.53,Cash,4,S100
TXN1001609,2025-01-16,CUST104477,P2774,390096.09,Credit Card,8,S118
TXN1001610,2024-08-25,CUST103662,P7059,257413.17,Net Banking,8,S103
TXN1001611,2025-10-07,CUST100685,P2562,389294.13,Credit Card,9,S106
TXN1001612,2024-09-12,CUST100687,P3315,183525.6,Net Banking,7,S115
TXN1001613,2024-08-26,CUST100482,P9084,185257.53,Cash,5,S109
TXN1001614,2024-02-07,CUST102633,P7660,37776.39,Debit Card,1,S106
TXN1001615,2025-07-12,CUST104094,P6128,141890.09,Debit Card,4,S114
TXN1001616,2024-03-24,CUST100860,P7974,75737.29,Cash,2,S104
TXN1001617,2024-05-04,CUST101361,P4233,354292.73,UPI,8,S101
TXN1001618,2025-10-03,CUST104297,P8982,548383.52,Wallet,80,S117
TXN1001619,2024-10-28,CUST105897,P5441,400394.7,Debit Card,9,S119
TXN1001620,2024-06-18,CUST101159,P5754,361443.65,Wallet,9,S106
TXN1001621,2025-01-15,CUST104254,P5116,374532.04,Cash,8,S106
TXN1001622,2024-05-18,CUST101345,P9591,166988.13,UPI,8,S110
TXN1001623,2024-03-09,CUST100045,P6109,107731.21,Credit Card,4,S103
TXN1001624,2024-03-03,CUST105119,P8679,175875.94,Credit Card,10,S102
TXN1001625,2024-08-19,CUST102825,P1231,164222.58,Debit Card,4,S109
TXN1001626,2025-08-21,CUST105974,P6009,280331.79,Net Banking,6,S112
TXN1001627,2025-10-18,CUST105401,P4319,10477.03,Net Banking,2,S104
TXN1001628,2024-07-01,CUST102153,P2676,96831.07,Net Banking,3,S118
TXN1001629,2025-08-12,CUST104851,P5542,991269.78,Wallet,109,S115
TXN1001630,2024-04-03,CUST105037,P3400,131229.73,Credit Card,3,S115
TXN1001631,2024-02-23,CUST101122,P9383,131374.07,Cash,8,S115
TXN1001632,2024-04-30,CUST101972,P7442,124698.58,Cash,7,S115
TXN1001633,2024-11-20,CUST104347,P2281,472799.48,Credit Card,10,S105
TXN1001634,2025-12-29,CUST101170,P8163,313069.3,Cash,9,S115
TXN1001635,2024-05-03,CUST104570,P8133,259921.85,Credit Card,6,S100
TXN1001636,2025-11-17,CUST102834,P7948,175308.45,Net Banking,4,S117
TXN1001637,2024-07-14,CUST103133,P7130,29616.66,Wallet,3,S100
TXN1001638,2024-07-18,CUST100045,P6085,274792.65,UPI,6,S111
TXN1001639,2024-01-14,CUST104970,P5473,32119.54,Wallet,1,S108
TXN1001640,2025-12-13,CUST105769,P5145,242799.6,Wallet,5,S101
TXN1001641,2025-04-27,CUST104977,P8446,300174.45,Credit Card,8,S115
TXN1001642,2025-07-12,CUST100851,P1625,268342.98,UPI,6,S119
TXN1001643,2024-06-30,CUST101078,P2356,155571.94,UPI,7,S101
TXN1001644,2024-11-17,CUST100798,P9914,184494.68,Credit Card,5,S119
TXN1001645,2025-11-19,CUST102592,P3772,258653.88,Wallet,10,S111
TXN1001646,2025-02-16,CUST103410,P2007,14921.89,Credit Card,2,S116
TXN1001647,2024-06-25,CUST103632,P1729,172334.82,Net Banking,5,S106
TXN1001648,2025-10-12,CUST100026,P6098,29869.79,Net Banking,5,S111
TXN1001649,2025-12-14,CUST100705,P8585,18413.6,UPI,2,S102
TXN1001650,2024-11-21,CUST104842,P1329,95800.46,UPI,3,S106
TXN1001651,2024-09-09,CUST102521,P4130,57082.78,Debit Card,3,S101
TXN1001652,2024-10-12,CUST101150,P6169,95988.84,Credit Card,7,S106
TXN1001653,2024-10-29,CUST102124,P8202,89110.7,UPI,5,S115
TXN1001654,2025-10-19,CUST104284,P8367,58036.4,UPI,3,S118
TXN1001655,2024-08-03,CUST105752,P8108,62709.62,Wallet,6,S109
TXN1001656,2025-05-30,CUST104518,P5406,25969.74,Net Banking,2,S106
TXN1001657,2024-02-02,CUST100944,P9471,70246.86,Cash,3,S104
TXN1001658,2025-07-31,CUST103095,P1554,189063.94,Wallet,6,S103
TXN1001659,2024-01-09,CUST101300,P7904,259434.22,Debit Card,8,S110
TXN1001660,2025-01-01,CUST102509,P3666,301016.43,Net Banking,8,S105
TXN1001661,2025-09-23,CUST103739,P8126,88924.37,Cash,7,S107
TXN1001662,2024-12-11,CUST103953,P7572,190911.66,UPI,5,S107
TXN1001663,2025-06-03,CUST100883,P7897,140682.02,Debit Card,7,S118
TXN1001664,2025-06-08,CUST101363,P5924,100032.61,Wallet,10,S116
TXN1001665,2024-05-22,CUST101064,P6458,39663.89,UPI,1,S109
TXN1001666,2024-12-20,CUST103757,P7487,98893.71,Cash,3,S100
TXN1001667,2024-06-25,CUST102468,P6038,85804.67,Credit Card,2,S107
TXN1001668,2024-09-07,CUST101262,P7131,17301.12,Cash,1,S105
TXN1001669,2025-12-04,CUST103228,P4481,332673.72,Wallet,8,S112
TXN1001670,2024-04-08,CUST103175,P3105,232114.18,Credit Card,6,S112
TXN1001671,2025-11-21,CUST105983,P7956,36756.74,Cash,10,S117
TXN1001672,2025-08-23,CUST100220,P4632,185197.15,Credit Card,10,S107
TXN1001673,2024-01-02,CUST105001,P7523,13980.37,Wallet,2,S107
TXN1001674,2024-08-04,CUST102473,P8133,65473.68,Debit Card,2,S112
TXN1001675,2024-10-18,CUST102548,P7337,383438.29,UPI,8,S108
TXN1001676,2024-06-16,CUST103262,P9476,34759.43,Cash,2,S102
TXN1001677,2025-11-02,CUST103313,P1200,86329.93,Debit Card,3,S104
TXN1001678,2025-04-10,CUST100094,P8964,106522.01,Cash,7,S101
TXN1001679,2025-10-11,CUST100949,P8377,320669.74,Debit Card,9,S115
TXN1001680,2025-01-08,CUST100914,P3930,304700.78,Net Banking,7,S112
TXN1001681,2024-01-08,CUST102761,P5224,145634.7,Net Banking,4,S119
TXN1001682,2024-02-19,CUST103807,P5615,23066.51,UPI,1,S115
TXN1001683,2025-09-05,CUST105622,P7050,168911.57,Cash,5,S110
TXN1001684,2024-01-25,CUST104446,P5378,62733.92,Debit Card,3,S111
TXN1001685,2024-10-31,CUST105209,P1583,366220.25,UPI,10,S111
TXN1001686,2025-02-09,CUST102036,P3871,12780.25,Net Banking,2,S103
TXN1001687,2025-05-20,CUST103531,P5500,73683.75,Cash,6,S119
TXN1001688,2025-06-20,CUST104661,P8510,18702.49,UPI,1,S110
TXN1001689,2025-10-15,CUST100828,P7257,152593.74,Wallet,9,S102
TXN1001690,2024-11-05,CUST103461,P7565,36107.54,Credit Card,1,S108
TXN1001691,2024-03-22,CUST103550,P2907,198985.71,Net Banking,4,S108
TXN1001692,2025-07-06,CUST101996,P1800,65033.65,Net Banking,6,S115
TXN1001693,2024-10-08,CUST105643,P4042,151353.33,Net Banking,5,S101
TXN1001694,2025-11-25,CUST102334,P5467,1034.08,Cash,1,S106
TXN1001695,2024-05-12,CUST102250,P5375,39581.36,Net Banking,8,S110
TXN1001696,2025-12-27,CUST102659,P4621,72870.76,Net Banking,2,S109
TXN1001697,2025-04-16,CUST104816,P7893,195130.72,Debit Card,10,S117
TXN1001698,2024-01-13,CUST102809,P6580,46042.52,Debit Card,6,S114
TXN1001699,2025-05-25,CUST101725,P9720,38577.18,Wallet,3,S112
TXN1001700,2025-08-08,CUST100643,P8971,94111.24,Debit Card,9,S102
TXN1001701,2025-01-13,CUST102490,P5781,9451.63,Cash,6,S114
TXN1001702,2024-06-19,CUST105113,P6761,497917.09,Cash,10,S113
TXN1001703,2024-10-17,CUST104558,P9040,26686.8,Cash,4,S117
TXN1001704,2024-05-06,CUST100794,P7483,114320.71,Credit Card,4,S103
TXN1001705,2024-06-11,CUST103285,P7693,270197.4,Credit Card,6,S113
TXN1001706,2025-01-06,CUST105163,P2730,160033.01,Net Banking,6,S117
TXN1001707,2025-02-17,CUST104053,P8600,231015.68,Cash,5,S105
TXN1001708,2024-10-22,CUST100027,P9727,205195.52,Cash,6,S105
TXN1001709,2025-08-17,CUST105350,P7850,223000.41,Cash,7,S106
TXN1001710,2024-05-21,CUST104994,P9247,73268.37,Net Banking,2,S118
TXN1001711,2024-11-28,CUST104995,P5095,102749.15,Net Banking,3,S115
TXN1001712,2024-01-24,CUST104926,P7378,382773.78,Net Banking,9,S106
TXN1001713,2025-01-12,CUST105923,P4920,48611.81,Cash,3,S106
TXN1001714,2024-02-01,CUST101695,P8555,177906.36,Credit Card,8,S119
TXN1001715,2024-06-30,CUST103779,P9195,87234.13,Net Banking,2,S110
TXN1001716,2024-09-07,CUST103786,P2144,34132.98,Wallet,1,S101
TXN1001717,2025-06-16,CUST103851,P7313,88359.03,Cash,2,S108
TXN1001718,2025-09-13,CUST105300,P9751,41404.92,Cash,1,S115
TXN1001719,2025-02-11,CUST105940,P1653,189002.9,Cash,6,S116
TXN1001720,2024-05-07,CUST100848,P3391,180637.56,Net Banking,5,S103
TXN1001721,2025-11-03,CUST102783,P3325,53195.74,Cash,4,S106
TXN1001722,2025-12-11,CUST100606,P8507,137503.21,Credit Card,8,S108
TXN1001723,2024-12-04,CUST103689,P5225,18836.58,Debit Card,10,S119
TXN1001724,2025-06-18,CUST102362,P1425,72799.76,Debit Card,4,S118
TXN1001725,2024-06-11,CUST104650,P5992,269572.86,Wallet,8,S114
TXN1001726,2025-12-12,CUST101053,P3400,129395.57,Debit Card,10,S112
TXN1001727,2024-08-04,CUST104777,P5963,39135.35,Net Banking,3,S100
TXN1001728,2025-06-13,CUST103324,P8814,322281.91,Credit Card,10,S111
TXN1001729,2025-05-28,CUST102574,P9574,194723.93,Cash,6,S115
TXN1001730,2025-05-08,CUST101436,P8929,120288.79,UPI,7,S102
TXN1001731,2024-08-17,CUST101229,P5559,325348.33,Wallet,10,S103
TXN1001732,2025-04-15,CUST104664,P1199,164174.94,Credit Card,9,S106
TXN1001733,2025-10-03,CUST100809,P6398,249380.06,UPI,9,S108
TXN1001734,2025-07-04,CUST100650,P1917,99790.4,Net Banking,8,S116
TXN1001735,2024-07-06,CUST105650,P5015,35815.16,Wallet,4,S114
TXN1001736,2024-09-29,CUST104521,P5546,73387.06,Wallet,2,S106
TXN1001737,2024-05-15,CUST104280,P5960,12272.64,Credit Card,1,S107
TXN1001738,2025-05-03,CUST103803,P2610,355696.24,UPI,9,S110
TXN1001739,2025-05-04,CUST100953,P8240,10167.62,Cash,2,S106
TXN1001740,2025-09-04,CUST103991,P5914,215448.07,UPI,10,S118
TXN1001741,2025-03-29,CUST105264,P4191,378015.98,Wallet,10,S119
TXN1001742,2024-09-14,CUST103335,P5435,131992.85,Wallet,8,S105
TXN1001743,2024-10-17,CUST105286,P5909,85615.0,Net Banking,5,S107
TXN1001744,2025-05-30,CUST102529,P8209,850.43,Credit Card,2,S115
TXN1001745,2025-06-05,CUST103854,P9122,114137.54,Credit Card,3,S102
TXN1001746,2024-04-06,CUST103630,P6610,350655.39,Credit Card,9,S106
TXN1001747,2024-08-06,CUST102516,P9221,118232.97,Debit Card,5,S116
TXN1001748,2025-09-16,CUST101722,P3532,230059.38,Credit Card,6,S106
TXN1001749,2024-06-10,CUST104998,P3574,196255.09,Net Banking,6,S115
TXN1001750,2024-10-02,CUST101873,P5306,58678.62,Debit Card,8,S111
TXN1001751,2024-12-28,CUST102583,P8368,98688.78,Cash,5,S118
TXN1001752,2025-02-17,CUST100453,P7697,292510.74,Wallet,6,S104
TXN1001753,2024-01-20,CUST105769,P4313,59241.46,Wallet,4,S108
TXN1001754,2024-11-25,CUST103502,P7265,221861.68,Net Banking,6,S117
TXN1001755,2025-09-24,CUST104120,P8210,61162.88,UPI,5,S102
TXN1001756,2025-05-06,CUST105908,P8698,34421.27,Wallet,1,S112
TXN1001757,2025-05-13,CUST102046,P5589,30599.09,Net Banking,10,S112
TXN1001758,2024-12-16,CUST102261,P9812,33842.62,Cash,6,S109
TXN1001759,2024-03-16,CUST102658,P7779,45038.69,Credit Card,3,S118
TXN1001760,2024-03-31,CUST103590,P5017,228978.48,Net Banking,6,S117
TXN1001761,2025-06-27,CUST102387,P1358,143592.86,UPI,3,S110
TXN1001762,2025-04-01,CUST101759,P4016,138564.62,Cash,6,S107
TXN1001763,2025-11-24,CUST105767,P5243,35497.35,Net Banking,5,S100
TXN1001764,2025-03-13,CUST103246,P8968,45657.81,Net Banking,1,S101
TXN1001765,2024-01-17,CUST104634,P8163,39527.86,Net Banking,1,S110
TXN1001766,2025-08-11,CUST102734,P2099,97427.91,Net Banking,2,S102
TXN1001767,2025-06-28,CUST101296,P9413,61081.14,Net Banking,2,S114
TXN1001768,2024-03-15,CUST105602,P8060,222394.27,Cash,5,S114
TXN1001769,2024-06-04,CUST105328,P6413,34113.01,Credit Card,2,S118
TXN1001770,2025-12-10,CUST103542,P1351,2919.44,Net Banking,7,S109
TXN1001771,2024-01-20,CUST100069,P4690,78100.57,Cash,6,S104
TXN1001772,2025-11-21,CUST102675,P9722,308155.19,Wallet,8,S106
TXN1001773,2024-12-29,CUST105856,P3500,61972.94,Credit Card,4,S106
TXN1001774,2025-06-30,CUST104930,P1646,143212.69,Net Banking,3,S111
TXN1001775,2024-11-18,CUST101885,P4421,85087.01,Debit Card,4,S105
TXN1001776,2024-08-10,CUST102910,P1447,125173.34,Cash,3,S103
TXN1001777,2025-03-30,CUST101708,P7232,20018.99,Cash,1,S114
TXN1001778,2025-01-24,CUST104835,P3042,91345.66,Credit Card,2,S116
TXN1001779,2024-05-04,CUST101334,P4434,35967.36,Cash,2,S119
TXN1001780,2025-03-01,CUST101564,P4446,47902.3,Net Banking,2,S111
TXN1001781,2025-04-12,CUST100132,P1118,336575.97,Cash,7,S112
TXN1001782,2025-01-04,CUST102539,P2069,80815.04,Wallet,7,S109
TXN1001783,2025-10-28,CUST105272,P7384,292067.94,UPI,8,S108
TXN1001784,2024-02-16,CUST101152,P5079,19453.86,Net Banking,3,S100
TXN1001785,2025-12-12,CUST103848,P1638,43330.62,Net Banking,1,S106
TXN1001786,2025-01-15,CUST105059,P7797,26443.23,Cash,3,S105
TXN1001787,2024-06-04,CUST105477,P3975,9576.05,UPI,6,S105
TXN1001788,2025-02-17,CUST105122,P7114,7605.31,Net Banking,5,S110
TXN1001789,2024-01-30,CUST103854,P1560,81059.4,Cash,3,S101
TXN1001790,2025-06-21,CUST101390,P3591,89739.43,UPI,2,S111
TXN1001791,2024-03-08,CUST100920,P8793,176614.0,Cash,8,S117
TXN1001792,2025-10-14,CUST100005,P6102,51976.89,Cash,8,S108
TXN1001793,2025-01-09,CUST105026,P2579,79157.81,Cash,8,S118
TXN1001794,2024-05-12,CUST101168,P4695,71783.35,Wallet,2,S103
TXN1001795,2025-09-21,CUST100862,P5092,146114.04,Debit Card,4,S105
TXN1001796,2025-12-28,CUST103785,P9518,342168.22,Net Banking,9,S108
TXN1001797,2025-03-08,CUST103070,P3379,374220.04,Wallet,10,S101
TXN1001798,2025-10-09,CUST100393,P4242,95304.21,UPI,3,S104
TXN1001799,2024-08-31,CUST101326,P7500,144544.45,UPI,6,S118
TXN1001800,2024-07-11,CUST105150,P7646,248827.97,Credit Card,8,S114
TXN1001801,2024-04-30,CUST102288,P9429,77032.16,Debit Card,6,S105
TXN1001802,2025-05-14,CUST104496,P8476,76374.28,Wallet,2,S110
TXN1001803,2025-01-09,CUST103494,P1416,102901.86,Credit Card,9,S103
TXN1001804,2024-04-23,CUST100985,P5844,68048.95,Debit Card,3,S109
TXN1001805,2024-03-25,CUST104134,P3991,50198.75,Net Banking,7,S106
TXN1001806,2024-01-18,CUST101627,P6798,253690.76,Net Banking,9,S104
TXN1001807,2024-02-18,CUST104367,P6941,75788.98,Credit Card,9,S116
TXN1001808,2025-11-27,CUST101356,P4707,63775.16,Net Banking,3,S119
TXN1001809,2024-02-20,CUST103283,P5857,312884.95,Net Banking,7,S113
TXN1001810,2024-05-19,CUST105910,P5915,35446.22,UPI,1,S108
TXN1001811,2024-08-01,CUST105022,P2094,7275.2,Cash,1,S104
TXN1001812,2024-09-05,CUST103205,P3612,68244.59,Cash,7,S118
TXN1001813,2024-03-13,CUST101853,P5525,108979.05,Cash,3,S103
TXN1001814,2025-11-19,CUST101243,P4372,616496.23,Credit Card,80,S108
TXN1001815,2025-06-20,CUST100840,P8718,60044.91,Wallet,4,S114
TXN1001816,2025-09-16,CUST103722,P3517,87548.5,Wallet,2,S110
TXN1001817,2024-02-11,CUST103125,P5185,42705.88,Wallet,2,S114
TXN1001818,2025-12-27,CUST105664,P8983,26211.02,Credit Card,5,S116
TXN1001819,2025-09-09,CUST104907,P6940,167407.14,Wallet,4,S115
TXN1001820,2025-03-07,CUST100464,P2723,226230.47,Wallet,5,S108
TXN1001821,2024-12-02,CUST103437,P5116,30878.62,UPI,6,S100
TXN1001822,2024-09-05,CUST104798,P9109,133259.45,Net Banking,4,S113
TXN1001823,2025-12-26,CUST103996,P7157,22008.51,Net Banking,10,S112
TXN1001824,2025-10-20,CUST100807,P2555,58096.18,Credit Card,2,S111
TXN1001825,2025-09-10,CUST103455,P7451,42626.43,Debit Card,1,S114
TXN1001826,2025-06-19,CUST100305,P7532,76162.61,Wallet,7,S100
TXN1001827,2025-10-07,CUST102694,P2618,182399.81,Cash,5,S100
TXN1001828,2024-09-16,CUST102937,P6636,134134.49,Credit Card,6,S108
TXN1001829,2025-04-14,CUST105727,P5311,115690.09,Credit Card,3,S117
TXN1001830,2024-11-25,CUST103287,P6710,50264.36,Cash,3,S102
TXN1001831,2024-08-21,CUST102593,P6010,64017.28,Wallet,2,S102
TXN1001832,2025-05-24,CUST105238,P4050,299692.42,Credit Card,7,S108
TXN1001833,2024-12-11,CUST103586,P6922,2684.32,Credit Card,3,S110
TXN1001834,2024-11-13,CUST104146,P5853,179628.88,Net Banking,9,S105
TXN1001835,2024-07-22,CUST100764,P2483,426252.2,Wallet,10,S112
TXN1001836,2024-12-14,CUST104364,P6796,36896.57,Credit Card,7,S112
TXN1001837,2024-10-27,CUST105025,P2346,247944.53,Credit Card,6,S114
TXN1001838,2024-06-07,CUST105468,P5485,41679.07,Cash,1,S107
TXN1001839,2024-09-08,CUST101850,P8214,59639.91,Credit Card,4,S100
TXN1001840,2025-09-18,CUST103958,P8191,349431.55,Net Banking,7,S117
TXN1001841,2024-07-09,CUST104248,P7547,353666.22,Cash,10,S108
TXN1001842,2024-09-26,CUST103533,P7065,162386.51,Credit Card,6,S110
TXN1001843,2025-12-10,CUST101101,P6270,26101.43,Net Banking,4,S118
TXN1001844,2025-06-03,CUST105802,P8794,363437.58,Debit Card,9,S103
TXN1001845,2024-12-22,CUST105878,P4669,334776.07,Debit Card,8,S118
TXN1001846,2025-03-24,CUST104072,P8146,56083.88,Credit Card,2,S100
TXN1001847,2024-02-28,CUST102847,P8809,10092.29,UPI,3,S111
TXN1001848,2025-08-06,CUST102064,P1451,352404.69,Cash,10,S113
TXN1001849,2025-02-09,CUST101762,P8407,82968.04,Net Banking,5,S109
TXN1001850,2025-06-04,CUST103335,P3363,769690.97,Wallet,63,S118
TXN1001851,2025-01-01,CUST104812,P2960,53071.24,Net Banking,2,S102
TXN1001852,2024-07-18,CUST102038,P3938,109381.47,UPI,3,S115
TXN1001853,2024-04-06,CUST103305,P7347,49081.37,Cash,7,S115
TXN1001854,2024-04-08,CUST102549,P6818,131895.96,Wallet,3,S113
TXN1001855,2024-07-07,CUST102134,P7576,197132.95,Credit Card,4,S111
TXN1001856,2024-12-13,CUST103700,P2540,395794.2,Debit Card,9,S100
TXN1001857,2025-07-24,CUST100484,P7113,96367.26,Credit Card,2,S100
TXN1001858,2024-01-05,CUST102677,P7303,141059.49,UPI,5,S118
TXN1001859,2024-06-25,CUST101544,P9162,146373.42,Net Banking,3,S106
TXN1001860,2025-11-30,CUST101267,P7130,353477.42,Credit Card,10,S114
TXN1001861,2024-06-30,CUST104156,P3438,16278.69,UPI,8,S119
TXN1001862,2024-05-03,CUST102553,P5774,59092.61,Debit Card,2,S105
TXN1001863,2024-04-12,CUST104076,P4164,460079.57,Credit Card,10,S119
TXN1001864,2025-11-05,CUST104489,P7370,26933.06,UPI,8,S117
TXN1001865,2024-05-24,CUST101961,P9040,71920.95,Cash,4,S101
TXN1001866,2025-05-06,CUST105403,P2618,410419.48,UPI,9,S110
TXN1001867,2025-12-20,CUST104357,P9547,99398.75,Net Banking,7,S106
TXN1001868,2024-07-21,CUST102399,P7984,29478.44,Cash,7,S112
TXN1001869,2024-04-16,CUST102633,P8931,249309.69,Cash,10,S109
TXN1001870,2024-10-21,CUST105603,P1903,426098.83,UPI,9,S106
TXN1001871,2025-08-24,CUST104679,P9893,110966.78,Wallet,3,S110
TXN1001872,2024-02-18,CUST102481,P7306,10866.08,Debit Card,4,S117
TXN1001873,2025-03-20,CUST104164,P9584,102265.67,Net Banking,3,S111
TXN1001874,2024-08-07,CUST100808,P8491,11222.63,Credit Card,3,S110
TXN1001875,2024-07-30,CUST104678,P1255,45026.0,Cash,1,S106
TXN1001876,2024-10-24,CUST100038,P4938,248075.72,Credit Card,6,S112
TXN1001877,2025-02-15,CUST100366,P3554,93378.03,Net Banking,3,S107
TXN1001878,2025-03-08,CUST105573,P6074,501705.41,Wallet,155,S108
TXN1001879,2024-07-13,CUST103999,P5152,21857.88,UPI,10,S112
TXN1001880,2024-05-11,CUST105430,P4653,11704.78,Wallet,2,S103
TXN1001881,2025-05-15,CUST100544,P4004,424627.25,Debit Card,9,S105
TXN1001882,2025-11-28,CUST105857,P7524,71533.85,Net Banking,5,S109
TXN1001883,2024-04-21,CUST100978,P7470,169352.28,UPI,4,S117
TXN1001884,2025-06-14,CUST100292,P8683,92075.12,UPI,8,S103
TXN1001885,2024-07-07,CUST100684,P2104,74432.02,Cash,4,S119
TXN1001886,2025-03-28,CUST104890,P1672,326457.15,Credit Card,9,S106
TXN1001887,2024-01-15,CUST101251,P6592,115777.84,Credit Card,5,S111
TXN1001888,2024-02-27,CUST103205,P7226,9828.31,Debit Card,3,S116
TXN1001889,2024-07-18,CUST102751,P8190,42186.77,Cash,1,S102
TXN1001890,2024-10-21,CUST104561,P3639,8789.96,Net Banking,3,S110
TXN1001891,2025-02-23,CUST104243,P9753,36231.56,Net Banking,1,S105
TXN1001892,2024-02-09,CUST101175,P2700,1082.82,UPI,4,S112
TXN1001893,2025-01-31,CUST104644,P2960,112902.3,Wallet,4,S101
TXN1001894,2025-10-26,CUST103902,P7325,96998.4,Wallet,5,S119
TXN1001895,2024-08-31,CUST105594,P9037,490085.42,Debit Card,10,S111
TXN1001896,2025-05-05,CUST101254,P8441,65753.36,Debit Card,9,S107
TXN1001897,2024-06-27,CUST103182,P5214,64930.97,Debit Card,3,S100
TXN1001898,2024-02-13,CUST103767,P7723,57048.38,Credit Card,9,S112
TXN1001899,2024-08-01,CUST103324,P7899,155751.79,Cash,7,S114
TXN1001900,2025-01-07,CUST102767,P6341,72626.14,Credit Card,7,S116
TXN1001901,2024-07-14,CUST104656,P4188,274554.55,Debit Card,10,S114
TXN1001902,2025-02-22,CUST103070,P6028,94258.4,Cash,4,S104
TXN1001903,2025-04-08,CUST102460,P7752,16950.39,Credit Card,1,S106
TXN1001904,2025-11-06,CUST103148,P9478,9025.7,Credit Card,7,S114
TXN1001905,2025-08-04,CUST105464,P3823,192425.39,Wallet,5,S118
TXN1001906,2025-08-11,CUST101620,P3468,86522.48,Debit Card,7,S114
TXN1001907,2025-05-13,CUST102590,P9693,39369.42,Wallet,1,S103
TXN1001908,2024-01-09,CUST100432,P6431,20460.11,Debit Card,2,S111
TXN1001909,2024-08-06,CUST102519,P2081,175284.49,Net Banking,6,S110
TXN1001910,2025-05-01,CUST102773,P3870,200682.81,Debit Card,5,S103
TXN1001911,2024-06-04,CUST101337,P7802,41086.05,Net Banking,2,S119
TXN1001912,2025-10-05,CUST103846,P5607,181873.29,UPI,4,S104
TXN1001913,2024-02-10,CUST101110,P7241,68846.82,Cash,8,S115
